"business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes__AgesAllowed","attributes__AcceptsInsurance","attributes","attributes__Alcohol","attributes__Ambience","attributes__BYOB","attributes__BYOBCorkage","attributes__BestNights","attributes__BikeParking","attributes__BusinessAcceptsBitcoin","attributes__BusinessAcceptsCreditCards","attributes__BusinessParking","attributes__ByAppointmentOnly","attributes__Caters","attributes__CoatCheck","attributes__Corkage","attributes__DogsAllowed","attributes__DriveThru","attributes__GoodForDancing","attributes__GoodForKids","attributes__HairSpecializesIn","attributes__GoodForMeal","attributes__HappyHour","attributes__HasTV","attributes__Music","attributes__NoiseLevel","attributes__Open24Hours","attributes__OutdoorSeating","attributes__RestaurantsAttire","attributes__RestaurantsCounterService","attributes__RestaurantsDelivery","attributes__RestaurantsGoodForGroups","attributes__RestaurantsPriceRange2","attributes__RestaurantsReservations","attributes__RestaurantsTableService","attributes__RestaurantsTakeOut","attributes__Smoking","attributes__WheelchairAccessible","attributes__WiFi","categories","hours","hours__Monday","hours__Tuesday","hours__Wednesday","hours__Thursday","hours__Friday","hours__Saturday","hours__Sunday"
"595OxDBlFggfAAgUQGZtPw","The Flats at Granite Reef","","980 North Granite Reef Rd","Scottsdale","AZ","85257","33.4569162","-111.9009926","1.0","4","1","","","","","","","","","","","False","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","Real Estate, Apartments, Home Services","","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","",""
"JQLUWnceJyKuMDqV0HHRUg","McDonald's","","8001 E Indian School Rd","Scottsdale","AZ","85257","33.4945375095","-111.908383816","2.0","54","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","False","","","","True","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}","","True","","average","","False","casual","","False","True","1","False","False","True","","","free","Coffee & Tea, Food, Restaurants, Fast Food, Burgers","","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"ob_QLqrAO0QJNc4txd5lgw","McDonald's","","1909 Hoffman Rd","Gastonia","NC","28056","35.226728","-81.1336768","3.0","5","1","","","","","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","","","True","","","","","","","True","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","True","","","","","casual","","False","True","1","False","","True","","","free","Burgers, Fast Food, Restaurants, Food, Coffee & Tea","","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-0:0","5:0-0:0","5:0-23:0"
"AV1b4qPeMVeb61MpAK2IuA","BP Gas Station","Bloomfield","4006 Liberty Ave","Pittsburgh","PA","15224","40.46263","-79.95693","1.5","3","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Gas Stations, Automotive","null","","","","","","",""
"gG1eunP_GeV8NFCVwrWYmw","Jack in The Box","","5104 W Thunderbird Rd","Glendale","AZ","85306","33.6107467","-112.1689326","2.5","8","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","False","","","","True","","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}","","False","","average","","True","casual","","False","False","1","False","False","True","","","no","Restaurants, Fast Food","null","","","","","","",""
"QGhi0hyrRkuzJGKDqsFqPA","Lavender & Old Lace","","1742 N Lindsay Rd","Mesa","AZ","85213","33.4474493","-111.7712724","3.0","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","Shopping, Gift Shops, Flowers & Gifts, Event Planning & Services, Venues & Event Spaces","null","","","","","","",""
"F7yAH0UPcBadlCmE_KIqJg","Az Property Team","","1969 E Broadway Rd, Ste 1","Tempe","AZ","85282","33.392384","-111.926508","3.0","4","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Home Services, Real Estate Services, Real Estate Agents, Real Estate","","10:0-17:0","10:0-17:0","10:0-17:0","10:0-17:0","10:0-17:0","10:0-17:0",""
"YGaowC1J4GfkQYyYLYWnQQ","El Penasco Mexican Kitchen","","19 E Broadway","Tempe","AZ","85282","33.407415","-111.9393003","3.5","19","0","","","","full_bar","","","","","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}","","","","","","False","casual","False","False","True","1","True","True","True","","True","","Restaurants, Mexican","null","","","","","","",""
"cBQOgU2UNdUI7JsyLPpzGw","The Hamptons Golf Club","","69 Hamptons Drive NW","Calgary","AB","T3A 5H7","51.1482468","-114.1490512","4.0","6","1","","","","","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","False","","True","","","","","","","","","False","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","True","","","","True","dressy","","False","True","2","True","","False","","True","","Active Life, Amateur Sports Teams, Golf, Venues & Event Spaces, Event Planning & Services, Wedding Planning, Canadian (New), Fitness & Instruction, Restaurants","","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0"
"Fph6Z0mWwCoDrDR3Wwm8cQ","Essential Skin","","Power Ranch Professional Village, 4365 E Pecos Rd , Ste 141","Gilbert","AZ","85295","33.2891777","-111.6951824","5.0","3","0","","","","","","","","","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","True","","","","","","","","","","","","","","","","","","","","2","","","","","True","","Skin Care, Makeup Artists, Tanning, Spray Tanning, Beauty & Spas","","9:0-17:0","9:30-13:30","","","14:0-18:30","9:0-13:0",""
"kaxBWp2iyyUmafaD2dgMJQ","Buffet des Continents","","365 Rue Lamontagne","St-Jerome","QC","J7Y 4P7","45.759405","-74.021777","3.0","21","1","","","","","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","False","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}","","False","","loud","","True","casual","","False","True","2","True","True","False","","","no","Buffets, Restaurants","","17:0-21:0","17:0-21:0","17:0-21:0","17:0-21:0","17:0-22:0","16:30-22:0","16:30-21:0"
"vwuHp4i8CXM3nZtcRiN3wA","Mythic Cafe","","8180 MacLeod Trail SE, Suite 105","Calgary","AB","T2H 2B8","50.9818493","-114.0704298","4.0","5","0","","","","","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","","","","","","","","","","","","","","3","True","","True","","True","","Cafes, Food, Restaurants","","8:0-15:0","8:0-15:0","8:0-15:0","8:0-15:0","8:0-15:0","",""
"glkEaoxbewiSMBiXs945JA","800 Degrees","The Strip","3770 Las Vegas Blvd S","Las Vegas","NV","89109","36.1050207","-115.1735947","3.5","466","0","","","","beer_and_wine","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","False","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","False","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}","","True","","average","","True","casual","","False","True","2","False","False","True","","","free","Pizza, Food, Restaurants","","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0"
"CypO2wWoYxIyGuQ84F4e6Q","Impact Archery","","6323 Dean Martin Dr","Las Vegas","NV","89118","36.0742073067","-115.181656606","4.5","162","1","","","","","","","","","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","False","","","","","","","True","","","","","","","","","","","","","1","","","","","True","","Shopping, Active Life, Archery, Sporting Goods","","10:0-20:0","10:0-20:0","10:0-20:0","10:0-20:0","10:0-20:0","10:0-20:0","10:0-20:0"
"JZRrAqYOUfefyhlHNKg6HA","Enterprise Rent-A-Car","Emerson East","1864 E Washington Ave","Madison","WI","53704","43.0921067407","-89.3614870643","4.0","17","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Car Rental, Hotels & Travel","","7:30-18:0","7:30-18:0","7:30-18:0","7:30-18:0","9:0-13:0","9:0-13:0","7:30-18:0"
"Ybm9oTg0TwlvTw9Wo5PXUw","Globefish Sushi & Izakaya","","6455 Macleod Trail SW, Suite 0130","Calgary","AB","T2H","50.995151","-114.074264","3.5","61","1","","","","beer_and_wine","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","True","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}","","False","","average","","False","casual","","False","True","2","True","True","True","","True","no","Sushi Bars, Japanese, Restaurants","","11:30-21:0","11:30-21:0","11:30-21:0","11:30-21:0","11:30-21:30","12:0-21:30","12:0-20:30"
"xsZ0KFE1Kno01buap9DuxQ","Bennett Cleaners","Leslieville","1047 Gerrard Street E","Toronto","ON","M4M 1Z7","43.6689389","-79.3362796","2.5","3","1","","","","","","","","","False","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","","","","","","","","","","","","","","2","","","","","","no","Laundry Services, Dry Cleaning & Laundry, Local Services","null","","","","","","",""
"AMXHb3pw57sX1h-vrKOvoQ","Jina's Brow Studio","","55 S Valle Verde Dr, Ste 230","Henderson","NV","89012","36.0252357","-115.063995","5.0","22","1","","","","","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","False","","","","","","","","","","","","","","","","","","","","1","","","","","False","","Eyebrow Services, Event Planning & Services, Threading Services, Henna Artists, Beauty & Spas, Hair Salons, Hair Removal","","10:0-19:0","10:0-19:0","10:0-19:0","10:0-19:0","10:0-19:0","10:0-18:0",""
"3TX-5V6MuGPKnZv6gW1nsg","Cardenas","Sunrise","4421 E Bonanza Rd","Las Vegas","NV","89110","36.172441381","-115.07913085","4.0","55","1","","","","","","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","True","","","","","","","","","","","","","","","","","","","1","","","True","","True","","Grocery, Food, Ethnic Food, Specialty Food, Imported Food","null","","","","","","",""
"mhcaplFScvQBEk50cmd3jg","Garden Deli","","4141 Yonge Street","North York","ON","M2P 2A8","43.7465461","-79.4072608","4.0","4","1","","","","full_bar","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","True","","quiet","","True","casual","","False","True","2","False","True","True","","","no","Diners, Event Planning & Services, Restaurants, Delis, Sandwiches, Caterers","null","","","","","","",""
"WVTz-1hMGPmAOn0ojwiYQw","Quality Reliable Solutions","","943 S GIlbert Rd, Ste 103","Mesa","AZ","85204","33.3977575","-111.7867419","4.0","10","1","","","","","","","","","","","True","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","Interior Design, Flooring, Contractors, Home Services","","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","",""
"IhZ3iFQ0nQ43a4pEfjCq_w","Unique Solutions","","907 E 10th Ave","Mesa","AZ","85204","33.3967291038","-111.812024162","3.5","3","1","","","","","","","","","","","True","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","Landscaping, Home Services, Masonry/Concrete, Landscape Architects","","7:0-18:0","7:0-18:0","7:0-18:0","7:0-18:0","7:0-18:0","7:0-18:0","0:0-0:0"
"qruzrWmBzwmaBHgdq7uF_Q","Dana Park Village Square","","N W Corner of Baseline Rd & Val Vista Dr","Mesa","AZ","85204","33.3805639643","-111.75575953","2.5","25","1","","","","","","","","","True","","","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","","","","","","","","","","","","","","","","2","","","","","","","Shopping Centers, Shopping","null","","","","","","",""
"h7EShY2aJJYVa35GL_f62Q","Uncle Bear's Grill & Bar","","1980 W Germann Rd","Chandler","AZ","85286","33.2770025","-111.8753357","3.0","99","0","","","","full_bar","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","False","False","","","","False","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}","True","True","{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}","average","","True","casual","","False","True","2","False","True","True","outdoor","True","free","Sports Bars, Nightlife, American (Traditional), Restaurants, Bars","","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-2:0","11:0-2:0","11:0-0:0"
"5VoA-BfwupElha9N3rme0g","This Little Doggie Stayed Home","","","Chandler","AZ","85286","33.2664407","-111.8210866","5.0","11","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Services, Dog Walkers, Pets, Pet Sitting, Pet Training","","6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0"
"CDRsT_p-Hk-KXSFd_AUdgw","All Foreign Auto Parts","","651 W Sunset Rd","Henderson","NV","89011","36.0635569","-115.0209041","2.0","4","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Automotive, Auto Parts & Supplies, Car Dealers","","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","8:0-14:0",""
"pt6LlP_NyRf-H7CLfyNuuQ","Dynatel","","565 W Sunset Rd","Henderson","NV","89011","36.0633424","-115.0183786","5.0","4","1","","","","","","","","","","False","True","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","Security Systems, Home Theatre Installation, Home Services, Security Services, Professional Services","","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","",""
"7zlJPy-vNaLcZ1tRQEzDnA","Arizona Always Ready Movers","","5606 E Mckellips Rd, Ste 103","Mesa","AZ","85215","33.4522782","-111.7093564","2.0","4","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Home Services, Movers","","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0"
"nemBn5fmrwt8Ck0dsTjiNg","Matt Woodford - State Farm Insurance Agent","Cotswold","501 S Sharon Amity Rd, Ste 200","Charlotte","NC","28211","35.1727541221","-80.8050068859","5.0","4","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Financial Services, Insurance","","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","",""
"vFnzV9uy9nEXFQgkSuv_AQ","Taste of India","","1609 E Bell Rd.","Phoenix","AZ","85022","33.6398283","-112.0472243","2.0","25","0","","","","full_bar","","","","","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}","","True","","quiet","","False","casual","False","False","True","2","","True","True","","True","","Indian, Pakistani, Restaurants","null","","","","","","",""
"BUcyHikUyo4U12-3RvDKlg","Paradise Bakery and Cafe","","375 E Bell Rd","Phoenix","AZ","85022","33.6400536994","-112.067994484","2.5","91","0","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","True","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}","","False","","average","","True","casual","","False","True","2","False","False","True","","True","free","Restaurants, Breakfast & Brunch, Food, Bakeries","","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0","6:0-21:0","6:0-18:0"
